phone_name,url,user_name,comment_text,star_ratings,bought_at,recommendation
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Trương Chấn Gia,Máy xài ok mượn kiểu dáng đẹp,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Bạn Thảo,tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Phùng Quốc Hùng,Tạm thời dùng rất mượt mà và oki á,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Le Thi Hoi,San phẩm tốt giá re,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Hương Anh Quý,Nhân viên tư vấn mua nhiệt tình. Vui vẻ,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Hội,ok,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,DUY,Tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Ba,"Tuyệt vời. Nhân viên thân thiện, nhiệt tình, chu đáo. Từ ông bảo vệ cho tới quản lý. Gửi lời cảm ơn đến Uyên (quản lý tgdd 208 Nguyễn Lương Bằng, TT. Thanh Miện) e rất nhiệt tình, chu đáo và lễ phép đó nha.",5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Thắng,Xài rất ) thích hơn cả mong đợi,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Thắng,Mượt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Anh Hồ,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Hùng,Rất tốt,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Tú,Thật tuyệt khi sở hữu em nó,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,KHOA,Ok,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Nguyễn Thanh Tùng,ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,HUY,Rất tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,QUÂN,Tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,TRANG,Rất hài lòng,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,HUY,Máy mượt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,- Kiều Thị Tuyết,Nv rất nhiệt tình,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Hoàng Văn Nam,Dùng rất ok,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,QUANG,tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,TRANG,Tuyệt vời,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,KHUYÊN,Tôi rất hài lòng về sản phẩm đã mua,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,DUY,Dịch vụ tốt hàng hoá chuẩn,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,HỒNG,Nv nhiệt tình chu đáo giá cao hơn .xin cảm ơn,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Anh Vinh,Quản lý mr.Quý chi nhánh 12-14 võ văn ngân cực kì nhiệt tình thân thiện rất chuyên nghiệp Các bạn nhân viên như Quang và quản lý Thu cũng rất dễ thương hỗ trợ. Khách tối da,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,ANH,Ok,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Thanh,nhân vien nhiệt tình,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,KHOA,Ok,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,KHOA,Ok,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Võ Duy Đạt,Hợp lý tốt 👍,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,VU,Nhân viên tư vấn và phục vụ tuyệt vời,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Vũ Văn Chuyên,Đã tìm mua online thì báo tất cả hàng tgdd tại tphcm không có cửa hàng nào còn bản 14 pro max. Mà không biết bằng cách nào vẫn sở hữu được em nó!,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Minh Hạnh,"Đã mua dc em nó. Nhân viên nhẹ nhàng , chu đáo.",5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,ĐOÀN,Nhân viên phục vụ rất tốt.,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Phạm Kiệt Hiệt,Xuất sắc,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Duy,Quá tuyệt vời luôn. Rất là ưng ý.,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,HẰNG,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,PHÚC,Pin trâu. Chụp hình đẹp,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,HÙNG,Tuyệt vời 🤩,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Linh Nguyen,"Được chăm sóc và giới thiệu đầy đủ về các chương trình khuyến mãi, có trải nghiệm tốt ngay từ lúc chưa vào cửa hàng bác bảo vệ cũng đã rất nhiệt tình. Unbox máy và hỗ trợ đầy đủ các chương trình khuyến mãi. Cảm ơn cửa hàng Lạc Long Quân hỗ trợ mình đầy đủ và nhiệt tình để mình được nhận và sử dụng đt. Chế độ bảo hành và cập nhật trạng thái máy cũng đc hỗ trợ gửi zalo",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,LINH,Rất tuyệt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,NGA,Rất tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,Võ Đình Ngân,"Quá tuyệt vời, nên mua",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,TÍNH,Tuyệt vời.đẹp mà rất tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,SÂM,chất lương phục vụ tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,LINH,Good về phục vụ - máy dùng tốt yên tâm,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,THẮNG,Máy mượt rất tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=2,DŨNG,Tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,THIỆP,Tư vấn chu đáo,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,HẰNG,Sản phẩm tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,BÌNH,Con đang trải nghiệm,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,CHƯƠNG,Sản phẩm tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,ANH,Nhân viên thân thiện,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,TRUNG,"Nhanh chóng, nhiệt tình và rất chu đáo, rất ưng cách nv phục vụ.",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,HƯNG,Dịch vụ tốt. Nhân viên hài hoà,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,LƯỢN,Ok,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,THAO,Cảm giác mình nghĩ ổn không khác 13 là bao. Những quay video chống dung tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,TAM,Rất tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Huyền,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Tuấn,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Quân,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Chj Tám,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Vân Anh,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Võ Ái Duy,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,NGUYỄN CÔNG ƯỚC,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,HOA,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Nguyễn Văn Hùng,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Nguyễn Tuấn Dũng,,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,QUANG,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,THOA,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,THẢO,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,VŨ,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Lê Duy Khánh,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Tài,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Phan Bá Thanh,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Việt Anh,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,Đỗ Thế Vinh,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=3,HƯƠNG,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LÂM,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LỰC,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LINH,,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,Cô Dung,Tốt,4,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,Khưu Quang Thái,"Mới mẻ,…!Cầm pin lâu,ảnh đẹp",4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,Anh Chí Hùng,Hiện tại thấy ổn,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,VÕ MINH HIẾU,Tốt,4,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,PHAN KHẮC THƠ,tạm,4,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LINH,"thiết kế đẹp, tính năng hữu ích",4,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LONG,Tinh thần phục vụ tốt,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,HẠNH,Ok,4,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,CƯỜNG,Rất mượt. Sử dụng chưa quen tay lắm,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,QUANG,Tốt,4,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,AN,Tốt,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,EM,Tốt,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,NHÂN,Hài lòng,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,KHANH,Chưa tốt lắm,4,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,CHANH,"Dùng tốt không lỗi vạch, pin trâu dùng hơn 1 ngày",4,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,QUY,sao nói bảo hành 2 năm,4,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,Trần Thiện Tài,"Sản phẩm đặt trước trả tiền mặt giá tốt kèm thêm BH 2 năm, BHRV…. Máy chất lương chưa thấy lỗi như nhiều tin tức. Nhưng sự kiện giao máy thì quá tệ. Chỉ hơn 100 khách gần 200 người như không có đủ ghế cho tất cả khách ngồi. Trong khi gần Topzone Q4 có tgdd, dmx nhưng không thấy điều động ghế cho khách. Mình phải đứng dự sự kiện 2 tiếng… Lần sau topzone tgdd nên chuẩn bị chu đáo hơn.",4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,CHI,,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,DUNG,,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LONG,,4,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,TRUNG,đôi lúc vẫn bị đơ khi có người gọi đến,3,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,Anh Đăng,"Màn hình cứ bị sao ợ,không nhậy lắm",3,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,Toàn,Mình mua IP 14 pro max có xuất mua apple watch giãm 30%. Nhân viên tư vấn bảo mình rằng Apple Watch bạn mua đc giãm 30% theo giá trị giãm. ví dụ Apple Watch bạn mua được giãm 1 triệu thì 30% được giãm là cũa 1 triệu đó tức là 1tr 300 ngàn. chứ không phải 30% cũa tổng giá trị Apple watch đúng ko? không rỏ ràng ji cả,3,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LY,Không có cảm nhận gì đặc biệt,3,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,TÙNG,Nó bị lỗi cảm ứng,3,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,LINH,Ah,3,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=4,MAI,,3,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=5,Tuấn Anh,"Máy tụt pin nhanh quá! Mình xem trên mạng đa phần mọi người test pin của Ip 14 pm on screen được gần 8-9 tiếng ( bao gồm cả chơi game và các hoạt động nặng) Tuy nhiên của mình chỉ đc tầm 4 tiếng. Tính từ 100% xuống 29% - mình chơi game ko nhiều - chỉ lướt web, nt fb chụp ảnh ánh sáng tự động hoặc canh chỉnh vừa phải… !!!!! Cảm thấy khá thất vọng và hoài nghi! Hình như còn kém hơn ip 11 pro max nữa! Buồn.",2,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=5,Chị Ly,Ko như mong đợi..bắt sóng yếu ..cam khi gọi zalo gọi mes hay bị nhè.có cả đơ màn hình,2,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=5,Nguyên,Mua iphone 14 promax 256gb mở hộp ra bi lỗi màn hình nhân viên không cho đổi máy mới,1,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=5,Thuan,Mua ĐT 2 tháng dây không sạc được đem đi bảo hành không sữa củng không đổi trong khi còn trong thời gian bảo hành,1,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=5,Tran Van A,"phải khui seal và kích hoạt ngay tại cửa hàng, cân nhắc khi mua tặng",1,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=5,THI,,1,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,ALĂNG HƯU,Rất tốt,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,DBT,"Từ Android chuyển qua iOS ko hề thất vọng. Phải suy nghĩ rất kỹ mới mua hỏi tới hỏi lui người quen mới mua. Chọn Dienmayxanh là uy tín nhất. Các bạn bán hàng tư vấn nhiệt tình, sao chép dữ liệu các thứ. Luôn ủng hộ DMX",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Ngô Anh Ngọc,Rất tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Danh,Tốt,5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Tống Minh Trí,Mướt rượt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Nguyễn Vinh,"Máy ngon, phục vụ tuyệt vời",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,NGUYỄN THỊ THÚY DUY,"Hàng ok, nhân viên tư vấn nhiệt tình",5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Đông,Tốt,5,Đã mua tại TGDD,
